age_to_use,0.4,2,10,25,50,75,90,98,99.6
0,37.5412173,42.61057296,46.40790487,48.42257359,50.20484324,51.76455839,53.11332785,54.90141201,56.44726299
0.1,40.71992758,45.89009129,49.82538935,51.94975727,53.8490881,55.52383357,56.97913394,58.91532171,60.5934701
0.2,43.67043384,48.86433186,52.89537047,55.11021443,57.11151488,58.8895749,60.44228233,62.51564752,64.31749987
0.3,46.36349989,51.51619237,55.60476717,57.89149215,59.97959807,61.84886184,63.48935914,65.68821374,67.60448167
0.4,48.78859077,53.84991446,57.96333762,60.30491185,62.46546019,64.41419802,66.13304428,68.44581803,70.46727028
0.5,50.95435325,55.88945666,60.00145419,62.3831473,64.60332444,66.62088442,68.40943306,70.82550141,72.94368179
0.6,52.88776155,57.67606785,61.76716743,64.1770876,66.44623382,68.52363635,70.37457951,72.88500962,75.09289491
0.7,54.63227475,59.26554423,63.32307925,65.75252915,68.06260175,70.19302715,72.10085948,74.69906359,76.99165151
0.8,56.24552594,60.7256189,64.74348427,67.18717191,69.53308671,71.7122669,73.6736756,76.35597872,78.73081204
0.9,57.78161866,62.11723608,66.09446639,68.54996342,70.9292129,73.15515745,75.16881974,77.93422698,80.3912173
1,59.25082163,63.45221618,67.3891862,69.85480634,72.26550235,74.53672544,76.60173671,79.44980723,81.9893688
1.1,60.65488004,64.73234948,68.62990177,71.1042494,73.54471689,75.8598715,77.97541995,80.90582365,83.5284817
1.2,61.99667302,65.96015303,69.81949942,72.30146179,74.77025178,77.12815082,79.29353918,82.30608721,85.01250488
1.3,63.27994199,67.13879889,70.96145469,73.45019677,75.94609891,78.34573565,80.56040272,83.65507818,86.44608424
1.4,64.50908705,68.27204939,72.0597935,74.55475519,77.07680988,79.51737776,81.78091978,84.95790879,87.83452602
1.5,65.68902443,69.364201,73.11905485,75.61995005,78.16746027,80.64837213,82.9605639,86.22028709,89.1837615
1.6,66.82509282,70.42003709,74.14425609,76.6510732,79.22361602,81.74452295,84.10533886,87.4484832,90.50031412
1.7,67.92299518,71.44478881,75.14086157,77.65386509,80.25130293,82.81211271,85.22174784,88.64929913,91.79127027
1.8,68.98875821,72.44409676,76.11474843,78.63448116,81.25697275,83.85786782,86.31675876,89.83003446,93.06424575
1.9,70.02728248,73.42246971,77.07057214,79.59778943,82.24572683,84.88710669,87.39587914,90.99645367,94.32525132
2,71.04034899,74.38118296,78.00954811,80.54506402,83.21891066,85.90122928,88.46054106,92.15001309,95.57576552
2.1,72.02927415,75.32110326,78.93247216,81.47714113,84.17741109,86.90115479,89.51167173,93.29162183,96.81667058
2.2,72.99536179,76.24315642,79.84021759,82.39493815,85.1221987,87.8878872,90.55028121,94.42226062,98.04889871
2.3,73.93991273,77.14832636,80.7337329,83.29945155,86.0543258,88.86251334,91.57746014,95.54297805,99.27342507
2.4,74.86423214,78.03765394,81.61403964,84.19175484,86.97492457,89.82620094,92.59437745,96.65488672,100.4912604
2.5,75.76963494,78.91223553,82.48223013,85.07299656,87.88520525,90.78019682,93.60227821,97.75915953,101.7034433
2.6,76.65744965,79.77322145,83.33946542,85.94439849,88.78645445,91.72582519,94.60248157,98.85702591,102.9110331
2.7,77.52902098,80.62181428,84.18697323,86.80725388,89.68003366,92.6644861,95.59637889,99.94976827,104.1151019
2.8,78.38570983,81.45926442,85.02604249,87.6629217,90.56737316,93.59764888,96.58542641,101.0387128,105.3167216
2.9,79.22878501,82.28669769,85.85778836,88.51255227,91.44966058,94.52650951,97.57077952,102.1248433,106.5165739
3,80.05933603,83.10499319,86.68299351,89.35690353,92.32763245,95.45176018,98.55304541,103.208539,107.7146859
3.1,80.87841976,83.91502227,87.50244051,90.19673173,93.20201807,96.37407664,99.53280159,104.2901182,108.9109749
3.2,81.68708151,84.71767465,88.3169456,91.03283065,94.07358394,97.29416692,100.5106476,105.3698921,110.105301
3.3,82.48636025,85.51386,89.12735886,91.86603148,94.94313349,98.21277096,101.4872043,106.4481641,111.297466
3.4,83.27729299,86.30450947,89.93456449,92.69720278,95.81150693,99.13066031,102.463114,107.52523,112.4872146
3.5,84.06091853,87.0905769,90.73948112,93.52725056,96.67958114,100.048638,103.43904,108.6013783,113.6742369
3.6,84.83828057,87.87304008,91.54306213,94.35711837,97.54826961,100.9675383,104.4156667,109.6768919,114.8581736
3.7,85.61043053,88.65290183,92.34629609,95.18778747,98.41852253,101.8882271,105.3937004,110.752051,116.0386239
3.8,86.37839145,89.43115126,93.1501658,96.02023476,99.29128362,102.8115578,106.3738254,111.8270921,117.2151126
3.9,87.14204669,90.20760788,93.95444714,96.85420316,100.1662355,103.7370989,107.3554237,112.900938,118.3858605
4,87.89992482,90.98069786,94.75747591,97.68796225,101.0415543,104.6628852,108.336326,113.9709573,119.5475652
4.1,88.65041118,91.74871202,95.55745348,98.51964371,101.9152723,105.5867991,109.3142035,115.034355,120.6967728
4.2,89.39182167,92.50988098,96.35252403,99.34732002,102.7853571,106.5066522,110.2866507,116.0882592,121.8299716
4.3,90.12240579,93.26237713,97.14077564,100.1690051,103.6497127,107.4201856,111.2511874,117.1297279,122.943609
4.4,90.84034983,94.00431676,97.92024174,100.9826556,104.5061803,108.325072,112.2052613,118.1557555,124.0341084
4.5,91.54378027,94.73376266,98.68890297,101.7861721,105.3525397,109.2189168,113.1462511,119.1632814,125.097886
4.6,92.2307675,95.44872694,99.4446894,102.5774014,106.1865112,110.0992605,114.0714701,120.1491985,126.1313684
4.7,92.89932973,96.1471744,100.1854832,103.3541387,107.0057578,110.9635821,114.9781706,121.110362,127.1310097
