age_to_use,0.4,2,10,25,50,75,90,98,99.6
0,8.618150077,9.789008983,11.00008721,11.82446911,12.72578048,13.75057254,14.9687238,17.55519862,21.78018824
0.1,9.67354318,10.94931943,12.27024714,13.17048041,14.15460616,15.27100645,16.59164424,19.36860241,23.83244717
0.2,10.54580394,11.89646295,13.29647939,14.25180181,15.2960717,16.47809048,17.86978619,20.76868858,25.35686723
0.3,11.21389245,12.60931997,14.0575127,15.04699577,16.12857787,17.35023771,18.78205306,21.73739595,26.34555546
0.4,11.68089913,13.09392204,14.56234525,15.56702058,16.66523993,17.90317764,19.34767105,22.30294717,26.845256
0.5,11.97017619,13.37869376,14.84458177,15.84896129,16.94695521,18.18225069,19.61751943,22.52896843,26.9425589
0.6,12.11967236,13.50782741,14.95482725,15.94776204,17.03341365,18.25259232,19.66331933,22.50153611,26.74750134
0.7,12.17613319,13.53466065,14.95322218,15.92819072,16.99444122,18.18977475,19.56745219,22.3173145,26.37923619
0.8,12.19041377,13.51642163,14.90360529,15.85860622,16.90333783,18.07266691,19.41527524,22.07482782,25.95595755
0.9,12.2039163,13.49924915,14.85705442,15.79348138,16.8182894,17.96361189,19.27390178,21.85056651,25.56739651
1,12.22283927,13.48996715,14.82105146,15.74075774,16.74774114,17.87160417,19.15291307,21.65504787,25.22467373
1.1,12.24608661,13.48730627,14.79415105,15.69887615,16.69001076,17.7948101,19.05026023,21.48558709,24.92349479
1.2,12.27255794,13.49000829,14.77493572,15.66631689,16.64346866,17.73146579,18.96398898,21.33966969,24.65994273
1.3,12.30114352,13.49681926,14.76200715,15.6415897,16.60652667,17.67986424,18.89222453,21.21492887,24.43043029
1.4,12.33072009,13.50648372,14.75397865,15.62322527,16.5776284,17.63834443,18.83315865,21.10912592,24.23165906
1.5,12.36014775,13.51774004,14.74946907,15.60976812,16.55524116,17.60528198,18.78503872,21.02013368,24.06058469
1.6,12.38826771,13.52931692,14.74709787,15.59977082,16.53784929,17.57908152,18.74615861,20.94592259,23.91438772
1.7,12.4139012,13.539931,14.74548146,15.5917896,16.52394897,17.55817057,18.71485133,20.88454936,23.79044939
1.8,12.43585091,13.54828715,14.74323238,15.5843827,16.51204579,17.5409963,18.6894847,20.834149,23.68633268
1.9,12.45327606,13.55345033,14.73932207,15.57646353,16.50099414,17.5263457,18.66875522,20.79316573,23.59989941
2,12.46617419,13.55532332,14.73354761,15.56775534,16.49043448,17.51375871,18.6520684,20.76065657,23.52948207
2.1,12.47464328,13.55391241,14.72581246,15.55808935,16.48011686,17.50288744,18.63894735,20.73581803,23.47361782
2.2,12.47876523,13.54921124,14.71601215,15.54729252,16.46979195,17.49339178,18.62893427,20.7179007,23.43098143
2.3,12.47860832,13.54120299,14.70403577,15.53518851,16.45921104,17.4849381,18.62158725,20.70620019,23.40036227
2.4,12.47422961,13.52986247,14.68976746,15.5215985,16.44812611,17.47719802,18.61647731,20.70004921,23.38064472
2.5,12.4656771,13.51515801,14.67308775,15.50634198,16.43628979,17.46984748,18.61318585,20.69881063,23.37079119
2.6,12.45299182,13.4970533,14.65387487,15.4892376,16.42345554,17.46256578,18.61130228,20.70187122,23.3698273
2.7,12.43620975,13.47550907,14.63200595,15.47010389,16.40937775,17.45503484,18.61042198,20.70863606,23.37682886
2.8,12.4153677,13.45048907,14.60736294,15.448765,16.39381713,17.44694406,18.61015027,20.71852998,23.3909174
2.9,12.39076957,13.42224596,14.5801401,15.42537368,16.37688074,17.43834888,18.61048089,20.73141023,23.41171231
3,12.36314717,13.39149398,14.55103007,15.40060713,16.35922893,17.42988984,18.61202791,20.74781995,23.43960779
3.1,12.3332652,13.35898408,14.52076652,15.37518659,16.34156927,17.42225827,18.61546045,20.76836722,23.47508163
3.2,12.30188203,13.32546194,14.49007896,15.34982975,16.32460628,17.41614299,18.621446,20.79366152,23.51862189
