age_to_use,0.4,2,10,25,50,75,90,98,99.6,number_of_imputations
0,58.78153322,68.93076394,81.71008548,91.53010221,102.2733817,113.5627558,124.962006,141.7491741,157.1553825,10
0.1,59.27671065,69.30417595,81.96342633,91.71244142,102.3944601,113.6344525,124.9932043,141.7193831,157.0498402,10
0.2,59.75798085,69.66961066,82.21267017,91.89198582,102.5133157,113.7040392,125.0223739,141.6886894,156.9463884,10
0.3,60.22601355,70.02702441,82.45740965,92.06824333,102.6294512,113.7710207,125.0489725,141.6563986,156.8441004,10
0.4,60.68133932,70.37633428,82.69723101,92.24071918,102.7423664,113.8348996,125.0724562,141.6218134,156.7420483,10
0.5,61.12437248,70.71742254,82.93171441,92.40891613,102.851559,113.8951768,125.0922795,141.5842344,156.6393019,10
0.6,61.55542952,71.05014046,83.16043436,92.57233468,102.956524,113.9513509,125.1078961,141.5429598,156.5349272,10
0.7,61.97474367,71.37431161,83.38296016,92.73047337,103.0567548,114.0029193,125.1187584,141.4972853,156.4279864,10
0.8,62.38247676,71.68973481,83.59885634,92.88282909,103.1517431,114.0493778,125.1243184,141.4465043,156.3175361,10
0.9,62.77870807,71.99618873,83.80770856,93.0289352,103.241024,114.0902667,125.1240676,141.3899313,156.2026282,10
1,63.16333441,72.29345942,84.0092869,93.16859989,103.3244591,114.125457,125.1177875,141.3270395,156.0822963,10
1.1,63.53621242,72.58136204,84.20345374,93.30175668,103.4020553,114.1549665,125.1053869,141.2573548,155.9555147,10
1.2,63.89723028,72.85973689,84.39008415,93.42834458,103.4738215,114.1788152,125.0867741,141.1803803,155.8211885,10
1.3,64.2463001,73.12844479,84.56906404,93.54830724,103.5397681,114.1970243,125.0618567,141.0955991,155.6781568,10
1.4,64.58335091,73.3873629,84.74028889,93.66159267,103.5999069,114.2096163,125.0305425,141.0024773,155.5252002,10
1.5,64.90832261,73.63638093,84.90366239,93.768153,103.6542513,114.2166152,124.9927402,140.9004695,155.3610521,10
1.6,65.2211605,73.87539769,85.05909527,93.86794415,103.7028158,114.2180458,124.9483606,140.7890253,155.1844139,10
1.7,65.52181039,74.1043179,85.20650408,93.96092559,103.7456166,114.2139344,124.8973176,140.6675973,154.9939767,10
1.8,65.81021411,74.32304923,85.34581007,94.04706005,103.7826708,114.2043084,124.8395299,140.5356508,154.7884457,10
1.9,66.08632372,74.53151823,85.47695699,94.12633176,103.8140147,114.1892151,124.7749462,140.3927145,154.5666324,10
2,66.35034016,74.72991442,85.60015892,94.19899083,103.8399344,114.1689655,124.7038678,140.2389248,154.3282971,10
2.1,66.60263459,74.91861468,85.71582838,94.26548494,103.8609032,114.1440676,124.6268592,140.0748865,154.0739568,10
2.2,66.84355496,75.09798718,85.82438005,94.32626729,103.8774,114.115035,124.5444978,139.9012583,153.8042653,10
2.3,67.07342285,75.26838717,85.92622573,94.38179156,103.8899048,114.0823816,124.4573675,139.7187446,153.5200023,10
2.4,67.29253446,75.43015708,86.02177409,94.43251157,103.8988986,114.0466223,124.3660585,139.5280952,153.2220759,10
2.5,67.5011608,75.58362643,86.11143041,94.47888105,103.9048631,114.0082722,124.2711678,139.330105,152.9115213,10
2.6,67.69954734,75.72911146,86.1955962,94.52135331,103.9082804,113.9678469,124.1732986,139.1256129,152.5894956,10
2.7,67.88791299,75.86691444,86.27466892,94.56038101,103.909633,113.9258625,124.0730607,138.9154995,152.2572708,10
2.8,68.06644851,75.99732284,86.34904153,94.59641596,103.9094034,113.8828355,123.9710697,138.7006837,151.9162222,10
2.9,68.23532004,76.12061084,86.41910156,94.62990651,103.9080708,113.8392796,123.8679459,138.4821234,151.5678264,10
3,68.39486389,76.23713174,86.48521214,94.66121521,103.9059925,113.795596,123.7642612,138.2609252,151.2139835,10
3.1,68.54563322,76.34733885,86.54770609,94.69059841,103.9033753,113.7520455,123.6605189,138.0383296,150.8569938,10
3.2,68.68816861,76.45167622,86.60690818,94.71830386,103.9004165,113.7088793,123.5572069,137.815536,150.4990593,10
3.3,68.82299088,76.55057596,86.66313802,94.7445774,103.8973138,113.6663468,123.4548006,137.5936821,150.1422309,10
3.4,68.95060866,76.64446238,86.71671146,94.76966322,103.8942644,113.6246957,123.3537614,137.3738383,149.788394,10
3.5,69.07152521,76.73375582,86.76794168,94.79380414,103.8914658,113.5841723,123.2545358,137.1570044,149.4392629,10
3.6,69.18624475,76.81887596,86.81714029,94.81724177,103.8891153,113.5450211,123.1575558,136.9441089,149.0963832,10
3.7,69.29527832,76.900245,86.86461823,94.84021668,103.8874102,113.5074851,123.063238,136.7360105,148.7611378,10
3.8,69.3991493,76.97829042,86.91068655,94.8629686,103.8865478,113.4718055,122.9719849,136.5335016,148.4347583,10
3.9,69.49839858,77.05344736,86.95565692,94.88573625,103.886725,113.4382219,122.8841843,136.3373117,148.118337,10
4,69.59359061,77.12614763,86.99981217,94.9087174,103.8880915,113.4069188,122.8001465,136.1480264,147.8127323,10
4.1,69.68531846,77.19680672,87.04337421,94.93202561,103.8906997,113.3779678,122.720035,135.9660014,147.5184681,10
4.2,69.77420457,77.26584913,87.08655903,94.95576366,103.8945897,113.3514255,122.643986,135.7915263,147.2359506,10
4.3,69.86090339,77.33371288,87.12958453,94.9800339,103.8998016,113.3273475,122.5721261,135.6248526,146.9655112,10
4.4,69.94610345,77.40085004,87.17267067,95.00493829,103.9063757,113.3057881,122.5045729,135.4661998,146.7074192,10
4.5,70.030528,77.46772653,87.21603922,95.03057841,103.9143522,113.2868008,122.4414365,135.3157604,146.4618952,10
